ああ言えばこう言う　　　　　　　　　　　ああいえばこういう　　　　　　　　　　　,D W.  N  ,
回路を断つ　　　　　　　　　　　　　　　かいろをたつ　　　　　　　　　　　　　　,D T.   I ,
会話が弾む　　　　　　　　　　　　　　　かいわがはずむ　　　　　　　　　　　　　,D M.  PM ,
回を追う　　　　　　　　　　　　　　　　かいをおう　　　　　　　　　　　　　　　,D W.   M ,
階を同じくする　　　　　　　　　　　　　かいをおなじくする　　　　　　　　　　　,D 5.   M ,
回を終わる　　　　　　　　　　　　　　　かいをおわる　　　　　　　　　　　　　　,D R.   M ,
回を重ねる　　　　　　　　　　　　　　　かいをかさねる　　　　　　　　　　　　　,DI1.  PM ,
貝を採る　　　　　　　　　　　　　　　　かいをとる　　　　　　　　　　　　　　　,D R.   I ,
会を開く　　　　　　　　　　　　　　　　かいをひらく　　　　　　　　　　　　　　,D K.  PI ,
家運が傾く　　　　　　　　　　　　　　　かうんがかたむく　　　　　　　　　　　　,D K.  NM ,
カウントを取る　　　　　　　　　　　　　かうんとをとる　　　　　　　　　　　　　,D R.   I ,
返す返す　　　　　　　　　　　　　　　　かえすがえす　　　　　　　　　　　　　　,F Y.  NI ,
返す刀　　　　　　　　　　　　　　　　　かえすかたな　　　　　　　　　　　　　　,N  .     ,
返す言葉もない　　　　　　　　　　　　　かえすことばもない　　　　　　　　　　　,K  .  N  ,
帰らぬ人となる　　　　　　　　　　　　　かえらぬひととなる　　　　　　　　　　　,D R.  NM ,死ぬ
返り討ちに遭う　　　　　　　　　　　　　かえりうちにあう　　　　　　　　　　　　,D W.  NM ,
返り咲く　　　　　　　　　　　　　　　　かえりざく　　　　　　　　　　　　　　　,D K.  PM ,
返り血を浴びる　　　　　　　　　　　　　かえりちをあびる　　　　　　　　　　　　,D 1.  NM ,
顧みて他を言う　　　　　　　　　　　　　かえりみてたをいう　　　　　　　　　　　,D W.  NI ,
省みて恥じない　　　　　　　　　　　　　かえりみてはじない　　　　　　　　　　　,D 7.  P  ,
カエルの子はカエル　　　　　　　　　　　かえるのこはかえる　　　　　　　　　　　,C  .  N  ,
カエルの面に小便　　　　　　　　　　　　かえるのつらにしょうべん　　　　　　　　,C  .  N  ,
かえるの面に水　　　　　　　　　　　　　かえるのつらにみず　　　　　　　　　　　,C  .  N  ,
顔色が変わる　　　　　　　　　　　　　　かおいろがかわる　　　　　　　　　　　　,D R.  NM ,
顔色がさえない　　　　　　　　　　　　　かおいろがさえない　　　　　　　　　　　,D 7.  N  ,
顔色が真っ青　　　　　　　　　　　　　　かおいろがまっさお　　　　　　　　　　　,C  .  N  ,
顔色に表れる　　　　　　　　　　　　　　かおいろにあらわれる　　　　　　　　　　,D 1.  NM ,
顔色の変わる　　　　　　　　　　　　　　かおいろのかわる　　　　　　　　　　　　,D R.  NM ,
顔色をうかがう　　　　　　　　　　　　　かおいろをうかがう　　　　　　　　　　　,D W.  NI ,
顔色を変える　　　　　　　　　　　　　　かおいろをかえる　　　　　　　　　　　　,D 1.  NI ,
顔色を読む　　　　　　　　　　　　　　　かおいろをよむ　　　　　　　　　　　　　,D M.   I ,
顔が青くなる　　　　　　　　　　　　　　かおがあおくなる　　　　　　　　　　　　,D R.  NM ,
顔が赤らんでくる　　　　　　　　　　　　かおがあからんでくる　　　　　　　　　　,D 3.  NM ,
顔が上げられない　　　　　　　　　　　　かおがあげられない　　　　　　　　　　　,D 7.  NM ,
顔が合わせられない　　　　　　　　　　　かおがあわせられない　　　　　　　　　　,D 7.  NM ,
顔が浮かぶ　　　　　　　　　　　　　　　かおがうかぶ　　　　　　　　　　　　　　,D B.   M ,
顔が売れる　　　　　　　　　　　　　　　かおがうれる　　　　　　　　　　　　　　,D 1.  PM ,
顔が利く　　　　　　　　　　　　　　　　かおがきく　　　　　　　　　　　　　　　,D K.  PM ,
顔が曇る　　　　　　　　　　　　　　　　かおがくもる　　　　　　　　　　　　　　,D R.  NM ,
顔がそろう　　　　　　　　　　　　　　　かおがそろう　　　　　　　　　　　　　　,D W.  PM ,
顔が立つ　　　　　　　　　　　　　　　　かおがたつ　　　　　　　　　　　　　　　,D T.  PM ,
顔がつぶれる　　　　　　　　　　　　　　かおがつぶれる　　　　　　　　　　　　　,D 1.  NM ,
顔が出る　　　　　　　　　　　　　　　　かおがでる　　　　　　　　　　　　　　　,D 1.   M ,
顔が広い　　　　　　　　　　　　　　　　かおがひろい　　　　　　　　　　　　　　,K  .  P  ,
顔がほころぶ　　　　　　　　　　　　　　かおがほころぶ　　　　　　　　　　　　　,D B.  PM ,
顔が見えない　　　　　　　　　　　　　　かおがみえない　　　　　　　　　　　　　,D 7.  N  ,
顔が見える　　　　　　　　　　　　　　　かおがみえる　　　　　　　　　　　　　　,D 1.  PM ,
顔から火が出る　　　　　　　　　　　　　かおからひがでる　　　　　　　　　　　　,D 1.  NM ,
顔から火の出る　　　　　　　　　　　　　かおからひのでる　　　　　　　　　　　　,R 1.  NM ,
顔が割れている　　　　　　　　　　　　　かおがわれている　　　　　　　　　　　　,D 1.  NM ,
顔に表れる　　　　　　　　　　　　　　　かおにあらわれる　　　　　　　　　　　　,DI1.   M ,
顔に書いてある　　　　　　　　　　　　　かおにかいてある　　　　　　　　　　　　,D R.   M ,
顔に関わる　　　　　　　　　　　　　　　かおにかかわる　　　　　　　　　　　　　,D R.   M ,
顔に刻まれる　　　　　　　　　　　　　　かおにきざまれる　　　　　　　　　　　　,DI1.   M ,
顔に出す　　　　　　　　　　　　　　　　かおにだす　　　　　　　　　　　　　　　,D S.   I ,
顔に出る　　　　　　　　　　　　　　　　かおにでる　　　　　　　　　　　　　　　,D 1.   M ,
顔に泥を塗る　　　　　　　　　　　　　　かおにどろをぬる　　　　　　　　　　　　,D R.  NI ,
顔に似合わず　　　　　　　　　　　　　　かおににあわず　　　　　　　　　　　　　,C  .  N  ,
顔に免じて　　　　　　　　　　　　　　　かおにめんじて　　　　　　　　　　　　　,F Y.  P  ,
顔に紅葉を散らす　　　　　　　　　　　　かおにもみじをちらす　　　　　　　　　　,D S.  NM ,
顔の売れる　　　　　　　　　　　　　　　かおのうれる　　　　　　　　　　　　　　,D 1.  PM ,
顔のつぶれる　　　　　　　　　　　　　　かおのつぶれる　　　　　　　　　　　　　,D 1.  NM ,
顔触れがそろう　　　　　　　　　　　　　かおぶれがそろう　　　　　　　　　　　　,D W.  PM ,
顔触れをそろえる　　　　　　　　　　　　かおぶれをそろえる　　　　　　　　　　　,D 1.  PI ,
